Name,Fibered,Crossing Number,Genus-3D,Arc Index,Grid Notation
13n_3279,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;11];[4;8];[4;12];[5;7];[5;9];[6;1];[6;6];[7;5];[7;8];[8;6];[8;10];[9;9];[9;11];[10;10];[10;13];[11;4];[11;12];[12;2];[12;7];[13;5];[13;13]]
13n_3280,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;5];[4;7];[5;6];[5;8];[6;7];[6;11];[7;10];[7;12];[8;4];[8;9];[9;5];[9;13];[10;1];[10;11];[11;8];[11;12];[12;9];[12;13];[13;2];[13;10]]
13n_3282,Y,13,4,13,[[1;2];[1;11];[2;9];[2;12];[3;6];[3;10];[4;7];[4;11];[5;8];[5;13];[6;1];[6;12];[7;4];[7;13];[8;3];[8;6];[9;5];[9;9];[10;8];[10;10];[11;4];[11;7];[12;2];[12;5];[13;1];[13;3]]
13n_3283,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;5];[4;4];[4;9];[5;6];[5;13];[6;1];[6;11];[7;10];[7;12];[8;7];[8;11];[9;5];[9;8];[10;7];[10;9];[11;6];[11;10];[12;8];[12;13];[13;2];[13;12]]
13n_3286,Y,13,3,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;12];[4;8];[4;13];[5;1];[5;11];[6;10];[6;12];[7;6];[7;11];[8;9];[8;13];[9;7];[9;10];[10;6];[10;8];[11;5];[11;9];[12;4];[12;7];[13;2];[13;5]]
13n_3287,Y,13,3,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;12];[4;11];[4;13];[5;6];[5;12];[6;1];[6;10];[7;8];[7;11];[8;5];[8;10];[9;4];[9;9];[10;2];[10;8];[11;7];[11;13];[12;6];[12;9];[13;5];[13;7]]
13n_3294,Y,13,4,13,[[1;11];[1;13];[2;5];[2;8];[3;2];[3;12];[4;6];[4;13];[5;1];[5;10];[6;5];[6;7];[7;9];[7;11];[8;6];[8;10];[9;8];[9;12];[10;4];[10;9];[11;3];[11;7];[12;2];[12;4];[13;1];[13;3]]
13n_3296,Y,13,4,13,[[1;2];[1;11];[2;8];[2;10];[3;9];[3;13];[4;1];[4;12];[5;4];[5;13];[6;3];[6;6];[7;5];[7;10];[8;7];[8;11];[9;8];[9;12];[10;6];[10;9];[11;4];[11;7];[12;2];[12;5];[13;1];[13;3]]
13n_3299,Y,13,4,13,[[1;2];[1;12];[2;9];[2;13];[3;6];[3;11];[4;10];[4;12];[5;1];[5;11];[6;7];[6;13];[7;5];[7;9];[8;6];[8;8];[9;7];[9;10];[10;4];[10;8];[11;3];[11;5];[12;2];[12;4];[13;1];[13;3]]
13n_3302,Y,13,4,13,[[1;5];[1;11];[2;2];[2;7];[3;5];[3;13];[4;6];[4;8];[5;7];[5;12];[6;1];[6;9];[7;8];[7;10];[8;9];[8;13];[9;4];[9;11];[10;10];[10;12];[11;3];[11;6];[12;2];[12;4];[13;1];[13;3]]
13n_3304,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;11];[4;9];[4;12];[5;7];[5;10];[6;6];[6;8];[7;1];[7;7];[8;5];[8;9];[9;8];[9;11];[10;10];[10;13];[11;4];[11;12];[12;2];[12;6];[13;5];[13;13]]
13n_3305,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;7];[4;6];[4;8];[5;7];[5;11];[6;10];[6;12];[7;5];[7;9];[8;3];[8;6];[9;4];[9;13];[10;1];[10;11];[11;8];[11;12];[12;9];[12;13];[13;2];[13;10]]
13n_3306,Y,13,4,13,[[1;9];[1;11];[2;2];[2;13];[3;1];[3;6];[4;5];[4;12];[5;10];[5;13];[6;7];[6;11];[7;8];[7;12];[8;6];[8;9];[9;4];[9;7];[10;5];[10;10];[11;3];[11;8];[12;2];[12;4];[13;1];[13;3]]
13n_3307,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;5];[4;4];[4;6];[5;5];[5;8];[6;7];[6;11];[7;10];[7;12];[8;9];[8;13];[9;1];[9;11];[10;8];[10;12];[11;6];[11;9];[12;7];[12;13];[13;2];[13;10]]
13n_3310,Y,13,4,13,[[1;2];[1;11];[2;9];[2;12];[3;11];[3;13];[4;1];[4;10];[5;5];[5;12];[6;4];[6;7];[7;6];[7;8];[8;7];[8;9];[9;8];[9;13];[10;5];[10;10];[11;3];[11;6];[12;2];[12;4];[13;1];[13;3]]
13n_3311,Y,13,4,13,[[1;2];[1;11];[2;10];[2;13];[3;7];[3;11];[4;1];[4;12];[5;8];[5;13];[6;7];[6;9];[7;6];[7;10];[8;8];[8;12];[9;5];[9;9];[10;4];[10;6];[11;3];[11;5];[12;2];[12;4];[13;1];[13;3]]
13n_3317,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;3];[3;9];[4;8];[4;13];[5;6];[5;9];[6;7];[6;10];[7;1];[7;4];[8;2];[8;12];[9;11];[9;13];[10;8];[10;12];[11;5];[11;10];[12;6];[12;11];[13;4];[13;7]]
13n_3329,Y,13,4,13,[[1;11];[1;13];[2;2];[2;12];[3;1];[3;5];[4;4];[4;9];[5;6];[5;11];[6;8];[6;10];[7;9];[7;13];[8;5];[8;10];[9;7];[9;12];[10;6];[10;8];[11;3];[11;7];[12;2];[12;4];[13;1];[13;3]]
13n_3339,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;8];[4;6];[4;12];[5;9];[5;13];[6;7];[6;11];[7;10];[7;12];[8;1];[8;11];[9;8];[9;13];[10;5];[10;9];[11;4];[11;7];[12;5];[12;10];[13;2];[13;6]]
13n_3341,Y,13,4,13,[[1;2];[1;11];[2;5];[2;13];[3;4];[3;9];[4;5];[4;11];[5;3];[5;8];[6;7];[6;10];[7;1];[7;9];[8;8];[8;12];[9;10];[9;13];[10;6];[10;12];[11;4];[11;7];[12;2];[12;6];[13;1];[13;3]]
13n_3342,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;10];[4;8];[4;13];[5;6];[5;11];[6;1];[6;9];[7;7];[7;10];[8;5];[8;9];[9;6];[9;12];[10;4];[10;11];[11;8];[11;12];[12;5];[12;13];[13;2];[13;7]]
13n_3349,Y,13,4,13,[[1;5];[1;10];[2;9];[2;11];[3;2];[3;7];[4;6];[4;10];[5;8];[5;12];[6;11];[6;13];[7;7];[7;12];[8;5];[8;8];[9;1];[9;9];[10;4];[10;13];[11;3];[11;6];[12;2];[12;4];[13;1];[13;3]]
13n_3357,Y,13,4,13,[[1;6];[1;8];[2;5];[2;11];[3;4];[3;7];[4;5];[4;10];[5;2];[5;6];[6;3];[6;12];[7;9];[7;13];[8;1];[8;11];[9;8];[9;12];[10;10];[10;13];[11;4];[11;9];[12;2];[12;7];[13;1];[13;3]]
13n_3360,Y,13,4,13,[[1;6];[1;9];[2;2];[2;7];[3;4];[3;13];[4;1];[4;11];[5;8];[5;12];[6;6];[6;10];[7;3];[7;7];[8;11];[8;13];[9;9];[9;12];[10;5];[10;10];[11;4];[11;8];[12;2];[12;5];[13;1];[13;3]]
13n_3365,Y,13,4,13,[[1;1];[1;3];[2;5];[2;10];[3;2];[3;9];[4;4];[4;12];[5;10];[5;13];[6;6];[6;11];[7;3];[7;7];[8;5];[8;8];[9;1];[9;6];[10;4];[10;7];[11;2];[11;12];[12;9];[12;13];[13;8];[13;11]]
13n_3368,Y,13,4,13,[[1;8];[1;11];[2;4];[2;9];[3;2];[3;5];[4;3];[4;13];[5;1];[5;10];[6;8];[6;12];[7;4];[7;7];[8;6];[8;9];[9;11];[9;13];[10;7];[10;12];[11;5];[11;10];[12;2];[12;6];[13;1];[13;3]]
13n_3369,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;10];[4;5];[4;12];[5;11];[5;13];[6;9];[6;12];[7;1];[7;7];[8;6];[8;10];[9;8];[9;13];[10;4];[10;9];[11;7];[11;11];[12;5];[12;8];[13;2];[13;6]]
13n_3376,Y,13,4,13,[[1;2];[1;12];[2;10];[2;13];[3;8];[3;11];[4;4];[4;9];[5;1];[5;6];[6;5];[6;8];[7;10];[7;12];[8;7];[8;11];[9;3];[9;9];[10;6];[10;13];[11;4];[11;7];[12;2];[12;5];[13;1];[13;3]]
13n_3384,Y,13,4,13,[[1;2];[1;11];[2;4];[2;12];[3;10];[3;13];[4;8];[4;11];[5;6];[5;9];[6;3];[6;7];[7;5];[7;12];[8;8];[8;10];[9;1];[9;9];[10;6];[10;13];[11;4];[11;7];[12;2];[12;5];[13;1];[13;3]]
13n_3389,Y,13,4,13,[[1;5];[1;13];[2;4];[2;7];[3;6];[3;9];[4;8];[4;12];[5;2];[5;7];[6;3];[6;10];[7;1];[7;9];[8;4];[8;11];[9;10];[9;12];[10;8];[10;13];[11;5];[11;11];[12;2];[12;6];[13;1];[13;3]]
13n_3390,Y,13,5,13,[[1;4];[1;8];[2;10];[2;13];[3;2];[3;12];[4;1];[4;5];[5;9];[5;11];[6;6];[6;10];[7;4];[7;9];[8;7];[8;13];[9;3];[9;8];[10;7];[10;12];[11;6];[11;11];[12;2];[12;5];[13;1];[13;3]]
13n_3391,Y,13,4,13,[[1;5];[1;11];[2;9];[2;12];[3;2];[3;10];[4;7];[4;12];[5;4];[5;9];[6;6];[6;13];[7;1];[7;7];[8;5];[8;8];[9;3];[9;6];[10;4];[10;11];[11;10];[11;13];[12;2];[12;8];[13;1];[13;3]]
13n_3397,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;10];[4;1];[4;7];[5;6];[5;8];[6;7];[6;12];[7;5];[7;9];[8;4];[8;6];[9;5];[9;13];[10;2];[10;11];[11;8];[11;12];[12;10];[12;13];[13;9];[13;11]]
13n_3399,Y,13,4,13,[[1;2];[1;12];[2;7];[2;10];[3;9];[3;13];[4;5];[4;11];[5;4];[5;8];[6;6];[6;10];[7;1];[7;9];[8;7];[8;12];[9;5];[9;8];[10;11];[10;13];[11;3];[11;6];[12;2];[12;4];[13;1];[13;3]]
13n_3400,Y,13,4,13,[[1;4];[1;7];[2;5];[2;9];[3;2];[3;6];[4;4];[4;13];[5;1];[5;12];[6;8];[6;13];[7;3];[7;10];[8;9];[8;11];[9;7];[9;12];[10;6];[10;10];[11;8];[11;11];[12;2];[12;5];[13;1];[13;3]]
13n_3402,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;6];[3;10];[4;9];[4;11];[5;4];[5;12];[6;10];[6;13];[7;1];[7;8];[8;5];[8;11];[9;3];[9;7];[10;6];[10;12];[11;9];[11;13];[12;2];[12;7];[13;4];[13;8]]
13n_3403,Y,13,4,13,[[1;2];[1;11];[2;6];[2;12];[3;1];[3;10];[4;8];[4;11];[5;4];[5;9];[6;7];[6;10];[7;3];[7;8];[8;5];[8;9];[9;7];[9;13];[10;4];[10;12];[11;6];[11;13];[12;2];[12;5];[13;1];[13;3]]
13n_3407,Y,13,4,13,[[1;2];[1;12];[2;4];[2;8];[3;7];[3;10];[4;9];[4;13];[5;6];[5;12];[6;5];[6;7];[7;1];[7;6];[8;3];[8;11];[9;10];[9;13];[10;8];[10;11];[11;4];[11;9];[12;2];[12;5];[13;1];[13;3]]
13n_3410,Y,13,4,13,[[1;11];[1;13];[2;6];[2;9];[3;4];[3;7];[4;2];[4;12];[5;10];[5;13];[6;6];[6;11];[7;1];[7;5];[8;4];[8;8];[9;7];[9;10];[10;3];[10;9];[11;8];[11;12];[12;2];[12;5];[13;1];[13;3]]
13n_3412,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;5];[4;8];[5;7];[5;13];[6;6];[6;9];[7;8];[7;10];[8;9];[8;12];[9;1];[9;11];[10;7];[10;12];[11;4];[11;13];[12;2];[12;10];[13;5];[13;11]]
13n_3419,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;6];[4;3];[4;13];[5;5];[5;10];[6;1];[6;8];[7;4];[7;11];[8;9];[8;13];[9;7];[9;10];[10;6];[10;8];[11;7];[11;12];[12;2];[12;11];[13;9];[13;12]]
13n_3420,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;9];[4;6];[4;13];[5;1];[5;11];[6;8];[6;12];[7;7];[7;10];[8;6];[8;9];[9;8];[9;11];[10;10];[10;13];[11;5];[11;12];[12;4];[12;7];[13;2];[13;5]]
13n_3423,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;10];[4;5];[4;13];[5;1];[5;12];[6;8];[6;13];[7;7];[7;9];[8;4];[8;8];[9;6];[9;11];[10;2];[10;7];[11;5];[11;10];[12;9];[12;11];[13;6];[13;12]]
13n_3425,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;3];[3;10];[4;1];[4;8];[5;4];[5;9];[6;7];[6;11];[7;6];[7;8];[8;7];[8;13];[9;4];[9;10];[10;5];[10;12];[11;6];[11;13];[12;2];[12;11];[13;9];[13;12]]
13n_3427,Y,13,4,13,[[1;8];[1;10];[2;4];[2;7];[3;2];[3;5];[4;3];[4;13];[5;1];[5;11];[6;9];[6;12];[7;6];[7;10];[8;4];[8;8];[9;7];[9;11];[10;9];[10;13];[11;5];[11;12];[12;2];[12;6];[13;1];[13;3]]
13n_3434,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;8];[4;13];[5;5];[5;10];[6;9];[6;12];[7;1];[7;11];[8;6];[8;13];[9;4];[9;12];[10;2];[10;10];[11;7];[11;11];[12;5];[12;8];[13;7];[13;9]]
13n_3435,Y,13,4,13,[[1;4];[1;8];[2;7];[2;10];[3;2];[3;5];[4;3];[4;13];[5;1];[5;11];[6;9];[6;12];[7;4];[7;10];[8;8];[8;11];[9;9];[9;13];[10;6];[10;12];[11;5];[11;7];[12;2];[12;6];[13;1];[13;3]]
13n_3437,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;11];[4;5];[4;7];[5;6];[5;13];[6;1];[6;8];[7;10];[7;12];[8;7];[8;11];[9;9];[9;12];[10;4];[10;10];[11;8];[11;13];[12;5];[12;9];[13;2];[13;6]]
13n_3438,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;10];[4;5];[4;7];[5;6];[5;13];[6;1];[6;12];[7;9];[7;13];[8;8];[8;11];[9;7];[9;10];[10;9];[10;12];[11;5];[11;11];[12;4];[12;8];[13;2];[13;6]]
13n_3439,Y,13,4,13,[[1;4];[1;6];[2;5];[2;12];[3;2];[3;7];[4;6];[4;10];[5;3];[5;13];[6;8];[6;11];[7;10];[7;12];[8;1];[8;9];[9;7];[9;11];[10;8];[10;13];[11;4];[11;9];[12;2];[12;5];[13;1];[13;3]]
13n_3440,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;7];[4;6];[4;11];[5;1];[5;8];[6;5];[6;10];[7;7];[7;11];[8;4];[8;9];[9;5];[9;12];[10;10];[10;13];[11;2];[11;12];[12;8];[12;13];[13;6];[13;9]]
13n_3449,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;6];[4;3];[4;10];[5;9];[5;11];[6;5];[6;12];[7;10];[7;13];[8;7];[8;11];[9;4];[9;12];[10;1];[10;8];[11;6];[11;9];[12;7];[12;13];[13;2];[13;8]]
13n_3452,Y,13,4,13,[[1;2];[1;6];[2;5];[2;10];[3;7];[3;12];[4;6];[4;8];[5;7];[5;11];[6;4];[6;9];[7;8];[7;13];[8;1];[8;12];[9;10];[9;13];[10;5];[10;11];[11;3];[11;9];[12;2];[12;4];[13;1];[13;3]]
13n_3456,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;8];[4;13];[5;5];[5;10];[6;9];[6;12];[7;1];[7;11];[8;6];[8;13];[9;4];[9;10];[10;7];[10;12];[11;2];[11;8];[12;7];[12;11];[13;5];[13;9]]
13n_3458,Y,13,4,13,[[1;5];[1;7];[2;6];[2;13];[3;2];[3;8];[4;1];[4;7];[5;4];[5;10];[6;8];[6;12];[7;3];[7;9];[8;4];[8;11];[9;10];[9;13];[10;9];[10;12];[11;5];[11;11];[12;2];[12;6];[13;1];[13;3]]
13n_3461,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;8];[4;5];[4;13];[5;1];[5;12];[6;7];[6;9];[7;8];[7;13];[8;4];[8;10];[9;9];[9;11];[10;2];[10;6];[11;5];[11;10];[12;7];[12;12];[13;6];[13;11]]
13n_3464,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;5];[3;8];[4;3];[4;6];[5;7];[5;12];[6;9];[6;13];[7;5];[7;12];[8;1];[8;8];[9;7];[9;11];[10;10];[10;13];[11;4];[11;11];[12;2];[12;9];[13;6];[13;10]]
13n_3467,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;5];[4;4];[4;11];[5;10];[5;13];[6;6];[6;12];[7;1];[7;11];[8;5];[8;8];[9;7];[9;9];[10;8];[10;10];[11;6];[11;13];[12;2];[12;9];[13;7];[13;12]]
13n_3471,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;10];[4;12];[5;7];[5;11];[6;5];[6;9];[7;1];[7;7];[8;8];[8;10];[9;4];[9;13];[10;2];[10;9];[11;6];[11;12];[12;8];[12;13];[13;5];[13;11]]
13n_3472,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;9];[4;6];[4;12];[5;8];[5;13];[6;1];[6;10];[7;9];[7;13];[8;7];[8;11];[9;10];[9;12];[10;5];[10;8];[11;4];[11;6];[12;5];[12;11];[13;2];[13;7]]
13n_3476,Y,13,4,13,[[1;9];[1;13];[2;2];[2;12];[3;6];[3;11];[4;8];[4;13];[5;4];[5;10];[6;5];[6;11];[7;4];[7;9];[8;7];[8;10];[9;1];[9;8];[10;3];[10;6];[11;5];[11;12];[12;2];[12;7];[13;1];[13;3]]
13n_3483,Y,13,4,13,[[1;1];[1;3];[2;2];[2;6];[3;4];[3;12];[4;1];[4;9];[5;7];[5;10];[6;5];[6;8];[7;3];[7;6];[8;4];[8;13];[9;7];[9;9];[10;2];[10;11];[11;8];[11;12];[12;5];[12;11];[13;10];[13;13]]
13n_3486,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;11];[4;6];[4;10];[5;1];[5;8];[6;4];[6;9];[7;7];[7;13];[8;5];[8;8];[9;2];[9;6];[10;5];[10;10];[11;7];[11;12];[12;11];[12;13];[13;9];[13;12]]
13n_3487,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;10];[4;6];[4;12];[5;11];[5;13];[6;8];[6;12];[7;5];[7;9];[8;7];[8;10];[9;1];[9;9];[10;4];[10;13];[11;2];[11;6];[12;5];[12;8];[13;7];[13;11]]
13n_3497,Y,13,4,13,[[1;7];[1;13];[2;4];[2;11];[3;6];[3;12];[4;2];[4;10];[5;5];[5;11];[6;4];[6;8];[7;5];[7;13];[8;1];[8;10];[9;7];[9;9];[10;8];[10;12];[11;3];[11;9];[12;2];[12;6];[13;1];[13;3]]
13n_3502,Y,13,4,13,[[1;2];[1;10];[2;9];[2;11];[3;10];[3;13];[4;7];[4;12];[5;1];[5;11];[6;8];[6;13];[7;6];[7;9];[8;8];[8;12];[9;5];[9;7];[10;4];[10;6];[11;3];[11;5];[12;2];[12;4];[13;1];[13;3]]
13n_3509,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;7];[4;6];[4;8];[5;7];[5;13];[6;3];[6;9];[7;8];[7;12];[8;5];[8;11];[9;1];[9;10];[10;4];[10;11];[11;9];[11;13];[12;6];[12;10];[13;2];[13;12]]
13n_3513,Y,13,4,13,[[1;1];[1;3];[2;2];[2;7];[3;4];[3;12];[4;11];[4;13];[5;1];[5;9];[6;6];[6;12];[7;3];[7;10];[8;2];[8;9];[9;8];[9;13];[10;5];[10;10];[11;4];[11;7];[12;5];[12;8];[13;6];[13;11]]
13n_3519,Y,13,4,13,[[1;6];[1;10];[2;5];[2;7];[3;2];[3;6];[4;9];[4;11];[5;10];[5;13];[6;5];[6;12];[7;1];[7;11];[8;8];[8;13];[9;4];[9;9];[10;8];[10;12];[11;3];[11;7];[12;2];[12;4];[13;1];[13;3]]
13n_3525,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;7];[4;6];[4;12];[5;3];[5;8];[6;7];[6;11];[7;5];[7;10];[8;1];[8;9];[9;4];[9;10];[10;8];[10;13];[11;6];[11;9];[12;2];[12;12];[13;11];[13;13]]
13n_3531,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;7];[4;8];[4;13];[5;6];[5;9];[6;8];[6;11];[7;10];[7;12];[8;1];[8;11];[9;7];[9;13];[10;5];[10;9];[11;3];[11;6];[12;4];[12;12];[13;2];[13;10]]
13n_3532,Y,13,4,13,[[1;2];[1;8];[2;7];[2;11];[3;10];[3;13];[4;5];[4;12];[5;9];[5;11];[6;8];[6;10];[7;1];[7;9];[8;6];[8;13];[9;4];[9;7];[10;6];[10;12];[11;3];[11;5];[12;2];[12;4];[13;1];[13;3]]
13n_3535,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;5];[4;8];[5;9];[5;12];[6;7];[6;10];[7;8];[7;13];[8;1];[8;11];[9;9];[9;13];[10;6];[10;10];[11;4];[11;12];[12;2];[12;7];[13;5];[13;11]]
13n_3536,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;7];[4;6];[4;9];[5;7];[5;13];[6;8];[6;11];[7;10];[7;12];[8;5];[8;9];[9;3];[9;11];[10;1];[10;6];[11;4];[11;10];[12;8];[12;13];[13;2];[13;12]]
13n_3538,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;8];[4;6];[4;10];[5;9];[5;12];[6;5];[6;7];[7;3];[7;13];[8;1];[8;6];[9;4];[9;11];[10;8];[10;12];[11;7];[11;10];[12;9];[12;13];[13;2];[13;11]]
13n_3540,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;5];[4;8];[5;6];[5;13];[6;7];[6;10];[7;9];[7;11];[8;10];[8;12];[9;4];[9;8];[10;5];[10;11];[11;1];[11;9];[12;7];[12;13];[13;2];[13;12]]
13n_3543,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;7];[4;13];[5;5];[5;10];[6;9];[6;12];[7;1];[7;11];[8;6];[8;13];[9;4];[9;12];[10;2];[10;10];[11;8];[11;11];[12;7];[12;9];[13;5];[13;8]]
13n_3557,Y,13,4,13,[[1;2];[1;9];[2;4];[2;13];[3;8];[3;10];[4;3];[4;9];[5;7];[5;11];[6;10];[6;12];[7;6];[7;11];[8;8];[8;13];[9;1];[9;7];[10;5];[10;12];[11;4];[11;6];[12;2];[12;5];[13;1];[13;3]]
13n_3559,Y,13,4,13,[[1;6];[1;10];[2;2];[2;9];[3;6];[3;13];[4;5];[4;11];[5;1];[5;10];[6;4];[6;8];[7;5];[7;12];[8;8];[8;13];[9;3];[9;11];[10;7];[10;12];[11;4];[11;9];[12;2];[12;7];[13;1];[13;3]]
13n_3560,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;7];[4;10];[4;12];[5;5];[5;11];[6;3];[6;8];[7;4];[7;13];[8;1];[8;9];[9;6];[9;12];[10;10];[10;13];[11;8];[11;11];[12;2];[12;7];[13;6];[13;9]]
13n_3565,Y,13,4,13,[[1;6];[1;9];[2;8];[2;12];[3;4];[3;7];[4;2];[4;5];[5;3];[5;13];[6;1];[6;11];[7;6];[7;12];[8;4];[8;10];[9;7];[9;11];[10;9];[10;13];[11;5];[11;10];[12;2];[12;8];[13;1];[13;3]]
13n_3572,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;7];[4;6];[4;8];[5;9];[5;13];[6;7];[6;10];[7;9];[7;12];[8;1];[8;11];[9;8];[9;13];[10;4];[10;10];[11;5];[11;12];[12;2];[12;6];[13;5];[13;11]]
13n_3579,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;7];[4;13];[5;5];[5;9];[6;8];[6;11];[7;10];[7;12];[8;1];[8;11];[9;6];[9;13];[10;4];[10;12];[11;2];[11;9];[12;7];[12;10];[13;5];[13;8]]
13n_3583,Y,13,4,13,[[1;1];[1;3];[2;2];[2;7];[3;5];[3;12];[4;1];[4;9];[5;4];[5;6];[6;8];[6;11];[7;7];[7;10];[8;9];[8;12];[9;5];[9;8];[10;3];[10;6];[11;4];[11;13];[12;2];[12;11];[13;10];[13;13]]
13n_3584,Y,13,3,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;8];[4;9];[4;12];[5;7];[5;10];[6;6];[6;8];[7;5];[7;11];[8;7];[8;13];[9;6];[9;12];[10;1];[10;11];[11;4];[11;13];[12;2];[12;9];[13;5];[13;10]]
13n_3585,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;9];[4;5];[4;12];[5;4];[5;7];[6;8];[6;10];[7;1];[7;6];[8;5];[8;9];[9;7];[9;11];[10;10];[10;13];[11;2];[11;12];[12;6];[12;13];[13;8];[13;11]]
13n_3586,Y,13,4,13,[[1;2];[1;7];[2;4];[2;13];[3;1];[3;10];[4;6];[4;12];[5;3];[5;8];[6;7];[6;11];[7;8];[7;13];[8;9];[8;12];[9;5];[9;10];[10;9];[10;11];[11;4];[11;6];[12;2];[12;5];[13;1];[13;3]]
13n_3591,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;10];[4;8];[4;13];[5;1];[5;11];[6;6];[6;12];[7;9];[7;13];[8;6];[8;10];[9;5];[9;11];[10;3];[10;9];[11;7];[11;12];[12;4];[12;8];[13;2];[13;7]]
13n_3598,Y,13,4,13,[[1;1];[1;3];[2;2];[2;6];[3;4];[3;13];[4;1];[4;11];[5;5];[5;12];[6;8];[6;13];[7;5];[7;10];[8;7];[8;11];[9;9];[9;12];[10;3];[10;10];[11;2];[11;8];[12;6];[12;9];[13;4];[13;7]]
13n_3599,Y,13,4,13,[[1;1];[1;3];[2;2];[2;5];[3;3];[3;12];[4;9];[4;13];[5;6];[5;8];[6;7];[6;11];[7;10];[7;12];[8;1];[8;11];[9;4];[9;13];[10;2];[10;8];[11;5];[11;9];[12;6];[12;10];[13;4];[13;7]]
13n_3607,Y,13,4,13,[[1;2];[1;11];[2;9];[2;13];[3;4];[3;6];[4;5];[4;10];[5;1];[5;8];[6;7];[6;9];[7;8];[7;11];[8;3];[8;12];[9;10];[9;13];[10;6];[10;12];[11;4];[11;7];[12;2];[12;5];[13;1];[13;3]]
13n_3608,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;5];[4;8];[5;4];[5;7];[6;6];[6;11];[7;8];[7;12];[8;5];[8;9];[9;7];[9;13];[10;1];[10;10];[11;9];[11;11];[12;10];[12;13];[13;2];[13;12]]
13n_3612,Y,13,5,13,[[1;6];[1;8];[2;7];[2;11];[3;10];[3;12];[4;2];[4;9];[5;6];[5;13];[6;1];[6;11];[7;8];[7;12];[8;5];[8;9];[9;7];[9;13];[10;4];[10;10];[11;3];[11;5];[12;2];[12;4];[13;1];[13;3]]
13n_3615,Y,13,4,13,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;9];[4;6];[4;10];[5;5];[5;8];[6;6];[6;13];[7;1];[7;12];[8;9];[8;13];[9;7];[9;11];[10;8];[10;12];[11;4];[11;10];[12;2];[12;7];[13;5];[13;11]]
